YYYY,MM,DD,YY_MM,date,SST_MIN,SST_MAX,SST@90HS,SSTA@90HS,90th,DHW,BAA
2006,10,2,2006-J,2/10/2006,23.4,24.66,24.41,-0.9257,0,0,0
2006,10,1,2006-J,1/10/2006,23.25,24.77,24.63,-0.632,0,0,0
2006,9,30,2006-I,30/9/2006,23.13,24.58,24.38,-0.88,0,0,0
2006,9,29,2006-I,29/9/2006,23.42,24.67,24.48,-0.748,0,0,0
2006,9,28,2006-I,28/9/2006,23.19,24.67,24.46,-0.6833,0,0,0
2006,9,27,2006-I,27/9/2006,23.24,24.8,24.51,-0.524,0,0,0
2006,9,26,2006-I,26/9/2006,23.45,24.83,24.66,-0.3677,0,0,0
2006,9,25,2006-I,25/9/2006,23.33,24.89,24.69,-0.2467,0,0,0
2006,9,24,2006-I,24/9/2006,23.21,24.66,24.45,-0.571,0,0,0
2006,9,23,2006-I,23/9/2006,23.2,24.5,24.33,-0.6787,0,0,0
2006,9,22,2006-I,22/9/2006,23.1,24.59,24.34,-0.6977,0,0,0
2006,9,21,2006-I,21/9/2006,23.05,24.48,24.28,-0.644,0,0,0
2006,9,20,2006-I,20/9/2006,22.81,24.28,24.12,-0.785,0,0,0
2006,9,19,2006-I,19/9/2006,23.04,24.47,24.29,-0.6873,0,0,0
2006,9,18,2006-I,18/9/2006,23.14,24.44,24.32,-0.586,0,0,0
2006,9,17,2006-I,17/9/2006,23.03,24.45,24.2,-0.538,0,0,0
2006,9,16,2006-I,16/9/2006,23.03,24.39,24.25,-0.61,0,0,0
2006,9,15,2006-I,15/9/2006,22.82,24.22,24.02,-0.8,0,0,0
2006,9,14,2006-I,14/9/2006,23.01,24.37,24.06,-0.5823,0,0,0
2006,9,13,2006-I,13/9/2006,23.12,24.49,24.19,-0.58,0,0,0
2006,9,12,2006-I,12/9/2006,23.03,24.61,24.3,-0.4619,0,0,0
2006,9,11,2006-I,11/9/2006,22.66,24.91,24.49,-0.2494,0,0,0
2006,9,10,2006-I,10/9/2006,23.32,24.92,24.52,0.0087,0,0,0
2006,9,9,2006-I,9/9/2006,23.57,24.96,24.55,0.0181,0,0,0
2006,9,8,2006-I,8/9/2006,23.89,25.01,24.76,0.0932,0,0,0
2006,9,7,2006-I,7/9/2006,24.01,24.95,24.52,0.2923,0,0,0
2006,9,6,2006-I,6/9/2006,23.86,25.04,24.73,0.0639,0,0,0
2006,9,5,2006-I,5/9/2006,23.54,24.98,24.75,0.281,0,0,0
2006,9,4,2006-I,4/9/2006,23.47,24.96,24.64,-0.0139,0,0,0
2006,9,3,2006-I,3/9/2006,23.21,24.76,24.42,0.0716,0,0,0
2006,9,2,2006-I,2/9/2006,23.24,24.8,24.56,0.0413,0,0,0
2006,9,1,2006-I,1/9/2006,23.09,24.52,24.34,-0.2252,0,0,0
2006,8,31,2006-H,31/8/2006,22.89,24.56,24.4,-0.1584,0,0,0
2006,8,30,2006-H,30/8/2006,22.69,24.56,24.22,-0.3161,0,0,0
2006,8,29,2006-H,29/8/2006,22.52,24.49,24.19,-0.2829,0,0,0
2006,8,28,2006-H,28/8/2006,22.48,24.47,24.21,-0.2616,0,0,0
2006,8,27,2006-H,27/8/2006,22.44,24.8,24.35,-0.1135,0,0,0
2006,8,26,2006-H,26/8/2006,22.59,24.56,24.39,-0.0429,0,0,0
2006,8,25,2006-H,25/8/2006,22.49,24.56,24.39,-0.0406,0,0,0
2006,8,24,2006-H,24/8/2006,22.45,24.41,24.26,-0.0039,0,0,0
2006,8,23,2006-H,23/8/2006,22.45,24.28,24.12,-0.1094,0,0,0
2006,8,22,2006-H,22/8/2006,22.14,24.28,24.15,-0.1419,0,0,0
2006,8,21,2006-H,21/8/2006,22.06,24.34,24.19,-0.1487,0,0,0
2006,8,20,2006-H,20/8/2006,21.99,24.3,24.12,-0.1739,0,0,0
2006,8,19,2006-H,19/8/2006,22.05,24.53,24.31,0.1326,0,0,0
2006,8,18,2006-H,18/8/2006,21.82,24.56,24.31,-0.0174,0,0,0
2006,8,17,2006-H,17/8/2006,21.81,24.46,24.27,-0.0323,0,0,0
2006,8,16,2006-H,16/8/2006,21.84,24.52,24.39,0.1035,0,0,0
2006,8,15,2006-H,15/8/2006,21.93,24.67,24.47,0.26,0,0,0
2006,8,14,2006-H,14/8/2006,21.9,24.61,24.31,0.2768,0,0,0
2006,8,13,2006-H,13/8/2006,21.97,24.62,24.41,0.301,0,0,0
2006,8,12,2006-H,12/8/2006,21.9,24.67,24.47,0.2474,0,0,0
2006,8,11,2006-H,11/8/2006,21.93,24.83,24.61,0.4745,0,0,0
2006,8,10,2006-H,10/8/2006,21.91,24.92,24.65,0.4174,0,0,0
2006,8,9,2006-H,9/8/2006,21.97,24.8,24.68,0.4077,0,0,0
2006,8,8,2006-H,8/8/2006,22.09,24.7,24.57,0.2103,0,0,0
2006,8,7,2006-H,7/8/2006,22.09,24.85,24.63,0.2632,0,0,0
2006,8,6,2006-H,6/8/2006,22.34,24.91,24.73,0.4565,0,0,0
2006,8,5,2006-H,5/8/2006,22.87,25.01,24.93,0.7377,0,0,0
2006,8,4,2006-H,4/8/2006,22.85,25.25,25.03,0.7919,0,0,0
2006,8,3,2006-H,3/8/2006,22.83,25.39,25.07,0.7416,0,0,0
2006,8,2,2006-H,2/8/2006,22.82,25.32,25.01,0.6019,0,0,0
2006,8,1,2006-H,1/8/2006,22.62,25.18,24.97,0.6477,0,0,0
2006,7,31,2006-G,31/7/2006,22.48,25.19,24.92,0.7484,0,0,0
2006,7,30,2006-G,30/7/2006,22.41,25.06,24.9,0.4816,0,0,0
2006,7,29,2006-G,29/7/2006,22.3,25.2,24.88,0.5319,0,0,0
2006,7,28,2006-G,28/7/2006,22.24,25.29,25.06,0.7506,0,0,0
2006,7,27,2006-G,27/7/2006,22.05,25.05,24.84,0.4168,0,0,0
2006,7,26,2006-G,26/7/2006,22.04,25.12,24.87,0.5187,0,0,0
2006,7,25,2006-G,25/7/2006,22.02,25.14,24.83,0.371,0,0,0
2006,7,24,2006-G,24/7/2006,21.97,25.03,24.76,0.2897,0,0,0
2006,7,23,2006-G,23/7/2006,22,25.07,24.81,0.3445,0,0,0
2006,7,22,2006-G,22/7/2006,22.22,25.18,24.93,0.5565,0,0,0
2006,7,21,2006-G,21/7/2006,22.34,25.09,24.89,0.5084,0,0,0
2006,7,20,2006-G,20/7/2006,22.29,25.16,24.82,0.6226,0,0,0
2006,7,19,2006-G,19/7/2006,22.33,25.27,24.81,0.6726,0,0,0
2006,7,18,2006-G,18/7/2006,22.44,25.16,24.74,0.6297,0,0,0
2006,7,17,2006-G,17/7/2006,22.5,24.89,24.69,0.4758,0,0,0
2006,7,16,2006-G,16/7/2006,22.49,25.22,24.93,0.5974,0,0,0
2006,7,15,2006-G,15/7/2006,22.48,25.27,24.91,0.42,0,0,0
2006,7,14,2006-G,14/7/2006,22.46,24.9,24.58,0.4393,0,0,0
2006,7,13,2006-G,13/7/2006,22.41,24.96,24.58,0.34,0,0,0
2006,7,12,2006-G,12/7/2006,22.17,24.92,24.6,0.367,0,0,0
2006,7,11,2006-G,11/7/2006,21.93,24.87,24.5,0.228,0,0,0
2006,7,10,2006-G,10/7/2006,21.78,24.88,24.6,0.305,0,0,0
2006,7,9,2006-G,9/7/2006,21.6,24.94,24.66,0.252,0,0,0
2006,7,8,2006-G,8/7/2006,21.56,25.02,24.7,0.2647,0,0,0
2006,7,7,2006-G,7/7/2006,22.14,25.12,24.85,0.2853,0,0,0
2006,7,6,2006-G,6/7/2006,22.46,25.31,24.85,0.249,0,0,0
2006,7,5,2006-G,5/7/2006,22.3,25.35,25.1,0.5233,0,0,0
2006,7,4,2006-G,4/7/2006,22.05,25.21,24.92,0.1793,0,0,0
2006,7,3,2006-G,3/7/2006,22.41,25.37,25,0.584,0,0,0
2006,7,2,2006-G,2/7/2006,22.46,25.37,25,0.5557,0,0,0
2006,7,1,2006-G,1/7/2006,22.11,25.21,24.86,0.3627,0,0,0
2006,6,30,2006-F,30/6/2006,22.4,25.45,24.91,0.32,0,0,0
2006,6,29,2006-F,29/6/2006,22.65,25.47,24.95,0.3567,0,0,0
2006,6,28,2006-F,28/6/2006,22.82,25.35,25.02,0.433,0,0,0
2006,6,27,2006-F,27/6/2006,22.68,25.51,25,0.49,0,0,0
2006,6,26,2006-F,26/6/2006,22.68,25.51,24.99,0.5027,0,0,0
2006,6,25,2006-F,25/6/2006,22.49,25.4,24.99,0.3233,0,0,0
2006,6,24,2006-F,24/6/2006,22.48,25.52,24.96,0.254,0,0,0
2006,6,23,2006-F,23/6/2006,22.51,25.32,24.88,0.126,0,0,0
2006,6,22,2006-F,22/6/2006,22.35,25.3,24.86,-0.005,0,0,0
2006,6,21,2006-F,21/6/2006,22.47,25.28,24.8,0.19,0,0,0
2006,6,20,2006-F,20/6/2006,22.33,25.25,24.81,-0.1433,0,0,0
2006,6,19,2006-F,19/6/2006,22.53,25.41,25.03,0.0593,0,0,0
2006,6,18,2006-F,18/6/2006,22.43,25.59,25.16,0.161,0,0,0
2006,6,17,2006-F,17/6/2006,22.53,25.59,25.18,0.2593,0,0,0
2006,6,16,2006-F,16/6/2006,22.63,25.73,25.29,0.385,0,0,0
2006,6,15,2006-F,15/6/2006,22.93,25.88,25.46,0.49,0,0,0
2006,6,14,2006-F,14/6/2006,23.14,26,25.63,0.4826,0,0,0
2006,6,13,2006-F,13/6/2006,23.39,26.08,25.79,0.6926,0,0,0
2006,6,12,2006-F,12/6/2006,23.35,26,25.63,0.6971,0,0,0
2006,6,11,2006-F,11/6/2006,23.34,26.11,25.76,0.7723,0,0,0
2006,6,10,2006-F,10/6/2006,23.33,26.13,25.76,0.5097,0,0,0
2006,6,9,2006-F,9/6/2006,23.59,26.33,25.97,0.6674,0,0,0
2006,6,8,2006-F,8/6/2006,23.57,26.41,25.76,0.5977,0,0,0
2006,6,7,2006-F,7/6/2006,23.66,26.51,25.89,0.7274,0,0,0
2006,6,6,2006-F,6/6/2006,23.63,26.54,26.02,0.549,0,0,0
2006,6,5,2006-F,5/6/2006,23.97,26.65,26.13,0.8468,0,0,0
2006,6,4,2006-F,4/6/2006,24.06,26.64,26.07,0.5319,0,0,0
2006,6,3,2006-F,3/6/2006,24.18,26.79,26.19,0.7677,0,0,0
2006,6,2,2006-F,2/6/2006,24.31,26.91,26.26,0.7684,0,0,0
2006,6,1,2006-F,1/6/2006,24.1,26.98,26.24,0.739,0,0,0
2006,5,31,2006-E,31/5/2006,24.12,26.8,26.17,0.5945,0,0,0
2006,5,30,2006-E,30/5/2006,24.13,26.74,25.99,0.2965,0,0,0
2006,5,29,2006-E,29/5/2006,24.16,26.18,25.42,-0.0481,0,0,0
2006,5,28,2006-E,28/5/2006,24.39,26.53,25.79,0.0423,0,0,0
2006,5,27,2006-E,27/5/2006,24.63,27.03,26.32,0.5552,0,0,0
2006,5,26,2006-E,26/5/2006,24.49,27.14,26.09,0.3458,0,0,0
2006,5,25,2006-E,25/5/2006,24.52,26.75,25.85,0.1797,0,0,0
2006,5,24,2006-E,24/5/2006,24.59,26.76,25.95,0.1342,0,0,0
2006,5,23,2006-E,23/5/2006,24.72,26.79,26.09,0.1797,0,0,0
2006,5,22,2006-E,22/5/2006,24.57,26.69,26,0.0465,0,0,0
2006,5,21,2006-E,21/5/2006,24.58,26.7,26.04,0.0842,0,0,0
2006,5,20,2006-E,20/5/2006,24.65,26.56,25.95,-0.0381,0,0,0
2006,5,19,2006-E,19/5/2006,24.68,26.59,26.09,0.0974,0,0,0
2006,5,18,2006-E,18/5/2006,24.9,26.79,26.21,0.1342,0,0,0
2006,5,17,2006-E,17/5/2006,24.76,26.67,25.94,-0.1494,0,0,0
2006,5,16,2006-E,16/5/2006,24.85,26.81,26.42,0.5294,0,0,0
2006,5,15,2006-E,15/5/2006,24.66,26.72,26.32,0.36,0,0,0
2006,5,14,2006-E,14/5/2006,25.01,26.89,26.48,0.4527,0,0,0
2006,5,13,2006-E,13/5/2006,24.89,26.99,26.49,0.25,0,0,0
2006,5,12,2006-E,12/5/2006,25.52,27.16,26.67,0.377,0,0,0
2006,5,11,2006-E,11/5/2006,25.38,27.16,26.72,0.394,0,0,0
2006,5,10,2006-E,10/5/2006,25.38,27.14,26.73,0.3883,0,0,0
2006,5,9,2006-E,9/5/2006,25.43,27.12,26.68,0.294,0,0,0
2006,5,8,2006-E,8/5/2006,25.42,27.05,26.7,0.3233,0,0,0
2006,5,7,2006-E,7/5/2006,25.3,27.15,26.76,0.3027,0,0.15,0
2006,5,6,2006-E,6/5/2006,25.5,27.15,26.87,0.378,0,0.3243,0
2006,5,5,2006-E,5/5/2006,25.5,27.1,26.84,0.3033,0,0.5029,0
2006,5,4,2006-E,4/5/2006,25.38,27.13,26.95,0.395,0,0.6686,0
2006,5,3,2006-E,3/5/2006,25.44,27.05,26.77,0.206,0,0.8171,0
2006,5,2,2006-E,2/5/2006,25.57,27.19,26.83,0.205,0,0.9729,0
2006,5,1,2006-E,1/5/2006,25.67,27.26,26.96,0.2633,0,1.13,0
2006,4,30,2006-D,30/4/2006,25.81,27.13,26.91,0.325,0,1.13,0
2006,4,29,2006-D,29/4/2006,25.98,27.4,26.99,0.166,0,1.13,0
2006,4,28,2006-D,28/4/2006,26.05,27.48,27.19,0.507,0,1.13,0
2006,4,27,2006-D,27/4/2006,26.01,27.5,27.22,0.536,0,1.13,0
2006,4,26,2006-D,26/4/2006,26.12,27.62,27.28,0.609,0,1.3114,0
2006,4,25,2006-D,25/4/2006,26.12,27.56,27.4,0.7367,0,1.3114,0
2006,4,24,2006-D,24/4/2006,26.87,27.7,27.43,0.684,0,1.3114,0
2006,4,23,2006-D,23/4/2006,27.02,27.9,27.68,0.7453,0,1.3114,0
2006,4,22,2006-D,22/4/2006,27.31,27.94,27.75,0.9013,0,1.3114,0
2006,4,21,2006-D,21/4/2006,27.34,28.04,27.84,0.954,0,1.3114,0
2006,4,20,2006-D,20/4/2006,27.39,28.15,27.93,1.045,0,1.3114,0
2006,4,19,2006-D,19/4/2006,27.36,28.21,28,1.114,0,1.3114,0
2006,4,18,2006-D,18/4/2006,27.44,28.3,28.11,1.169,0,1.3114,0
2006,4,17,2006-D,17/4/2006,27.56,28.39,28.14,0.9927,0,1.3114,0
2006,4,16,2006-D,16/4/2006,27.62,28.53,28.19,0.997,0,1.3114,0
2006,4,15,2006-D,15/4/2006,27.7,28.57,28.32,1.1,0,1.3114,0
2006,4,14,2006-D,14/4/2006,27.72,28.62,28.34,1.0903,0,1.3114,0
2006,4,13,2006-D,13/4/2006,27.52,28.39,28.13,0.8226,0,1.3114,0
2006,4,12,2006-D,12/4/2006,27.52,28.54,28.35,0.9939,0,1.3114,0
2006,4,11,2006-D,11/4/2006,27.52,28.66,28.37,1.1384,0,1.3114,0
2006,4,10,2006-D,10/4/2006,27.48,28.69,28.5,1.1316,0,1.3114,0
2006,4,9,2006-D,9/4/2006,27.45,28.7,28.55,1.1903,0,1.3114,0
2006,4,8,2006-D,8/4/2006,27.34,28.82,28.58,1.0635,0,1.3114,0
2006,4,7,2006-D,7/4/2006,27.3,28.61,28.52,1.1519,0,1.3114,0
2006,4,6,2006-D,6/4/2006,27.4,28.75,28.52,1.0442,0,1.3114,0
2006,4,5,2006-D,5/4/2006,27.67,28.94,28.57,0.9526,0,1.3114,0
2006,4,4,2006-D,4/4/2006,27.7,28.71,28.49,0.9565,0,1.4557,0
2006,4,3,2006-D,3/4/2006,27.73,28.41,28.29,0.8,0,1.4557,0
2006,4,2,2006-D,2/4/2006,27.89,28.43,28.39,0.9206,0,1.4557,0
2006,4,1,2006-D,1/4/2006,27.25,28.57,28.47,0.861,0,1.4557,0
2006,3,31,2006-C,31/3/2006,26.85,28.5,28.36,0.7252,0,1.4557,0
2006,3,30,2006-C,30/3/2006,27.37,28.57,28.43,0.7794,0,1.4557,0
2006,3,29,2006-C,29/3/2006,27.37,28.41,28.35,0.63,0,1.4557,0
2006,3,28,2006-C,28/3/2006,27.45,28.54,28.5,0.7684,0,1.4557,0
2006,3,27,2006-C,27/3/2006,27.61,28.53,28.46,0.6961,0,1.4557,0
2006,3,26,2006-C,26/3/2006,27.57,28.63,28.54,0.7229,0,1.4557,0
2006,3,25,2006-C,25/3/2006,27.64,28.69,28.54,0.6271,0,1.4557,0
2006,3,24,2006-C,24/3/2006,27.78,28.73,28.63,0.8061,0,1.4557,0
2006,3,23,2006-C,23/3/2006,27.64,28.66,28.45,0.5371,0,1.4557,0
2006,3,22,2006-C,22/3/2006,27.51,28.76,28.5,0.5855,0,1.4557,1
2006,3,21,2006-C,21/3/2006,27.53,28.75,28.56,0.6181,0,1.4557,1
2006,3,20,2006-C,20/3/2006,27.62,28.65,28.52,0.5277,0,1.4557,1
2006,3,19,2006-C,19/3/2006,27.68,28.72,28.59,0.5677,0,1.4557,1
2006,3,18,2006-C,18/3/2006,27.92,28.78,28.59,0.5842,0,1.4557,1
2006,3,17,2006-C,17/3/2006,27.8,28.73,28.58,0.5294,0,1.4557,1
2006,3,16,2006-C,16/3/2006,28.28,29.02,28.88,0.801,0.22,1.4557,1
2006,3,15,2006-C,15/3/2006,28.37,29.18,29.07,0.95,0.37,1.4557,1
2006,3,14,2006-C,14/3/2006,28.45,29.18,29.09,0.9393,0.38,1.4557,1
2006,3,13,2006-C,13/3/2006,28.58,29.25,29.15,0.98,0.46,1.4557,1
2006,3,12,2006-C,12/3/2006,28.52,29.19,29.11,0.9189,0.41,1.4557,1
2006,3,11,2006-C,11/3/2006,28.7,29.28,29.11,0.9014,0.49,1.4557,1
2006,3,10,2006-C,10/3/2006,28.84,29.35,29.17,0.9425,0.54,1.4557,1
2006,3,9,2006-C,9/3/2006,28.57,29.33,29.29,0.9957,0.54,1.4557,1
2006,3,8,2006-C,8/3/2006,28.63,29.31,29.29,0.97,0.52,1.4557,1
2006,3,7,2006-C,7/3/2006,27.99,28.93,28.85,0.5114,0.09,1.4557,1
2006,3,6,2006-C,6/3/2006,28.03,28.97,28.8,0.49,0.11,1.4557,1
2006,3,5,2006-C,5/3/2006,28.03,28.97,28.79,0.4764,0.11,1.4557,1
2006,3,4,2006-C,4/3/2006,28.16,28.96,28.89,0.5046,0.11,1.4557,1
2006,3,3,2006-C,3/3/2006,28.4,29.18,29.02,0.6571,0.28,1.4557,1
2006,3,2,2006-C,2/3/2006,28.48,29.21,29.1,0.7036,0.35,1.4557,1
2006,3,1,2006-C,1/3/2006,28.56,29.31,28.97,0.685,0.41,1.4557,1
2006,2,28,2006-B,28/2/2006,28.74,29.43,29.33,0.7939,0.52,1.4557,1
2006,2,27,2006-B,27/2/2006,28.71,29.31,29.26,0.7057,0.44,1.4557,1
2006,2,26,2006-B,26/2/2006,28.69,29.33,29.06,0.7218,0.49,1.4557,1
2006,2,25,2006-B,25/2/2006,28.74,29.56,29.34,0.8457,0.61,1.4557,1
2006,2,24,2006-B,24/2/2006,28.87,29.64,29.46,0.8657,0.66,1.4557,1
2006,2,23,2006-B,23/2/2006,28.77,29.71,29.56,0.93,0.75,1.4557,1
2006,2,22,2006-B,22/2/2006,28.63,29.81,29.62,0.9775,0.83,1.4557,1
2006,2,21,2006-B,21/2/2006,28.28,29.82,29.62,1.0014,0.86,1.4557,1
2006,2,20,2006-B,20/2/2006,28.9,29.77,29.64,0.9171,0.81,1.4557,1
2006,2,19,2006-B,19/2/2006,28.78,29.76,29.58,0.8429,0.76,1.4557,2
2006,2,18,2006-B,18/2/2006,29.03,29.8,29.55,0.8443,0.78,1.4557,2
2006,2,17,2006-B,17/2/2006,29.07,29.78,29.64,0.8121,0.77,1.4557,2
2006,2,16,2006-B,16/2/2006,29.05,29.8,29.42,0.8021,0.78,1.4557,2
2006,2,15,2006-B,15/2/2006,28.99,29.72,29.58,0.79,0.79,1.4557,2
2006,2,14,2006-B,14/2/2006,28.98,29.79,29.42,0.8535,0.85,1.4557,2
2006,2,13,2006-B,13/2/2006,29.16,30.1,29.8,1.0603,1.05,1.4557,2
2006,2,12,2006-B,12/2/2006,29.45,30.27,30.09,1.2345,1.22,1.3057,2
2006,2,11,2006-B,11/2/2006,29.4,30.26,29.84,1.2719,1.25,1.1314,2
2006,2,10,2006-B,10/2/2006,29.36,30.18,30.08,1.1826,1.16,0.9529,2
2006,2,9,2006-B,9/2/2006,29.36,30.07,29.95,1.069,1.04,0.7871,2
2006,2,8,2006-B,8/2/2006,29.33,30.08,29.94,1.1239,1.09,0.6386,2
2006,2,7,2006-B,7/2/2006,29.37,30.18,30.01,1.1387,1.1,0.4829,2
2006,2,6,2006-B,6/2/2006,29.19,29.97,29.54,0.9835,0.94,0.3257,2
2006,2,5,2006-B,5/2/2006,28.97,29.96,29.72,0.8584,0.81,0.3257,2
2006,2,4,2006-B,4/2/2006,29.06,30.14,29.77,0.9632,0.91,0.3257,2
2006,2,3,2006-B,3/2/2006,28.95,30.15,29.78,0.9881,0.93,0.3257,2
2006,2,2,2006-B,2/2/2006,28.87,30.59,30.03,1.3329,1.27,0.3257,2
2006,2,1,2006-B,1/2/2006,28.75,30.31,29.75,1.0577,0.99,0.1443,1
2006,1,31,2006-A,31/1/2006,28.72,29.85,29.57,0.8726,0.8,0.1443,1
2006,1,30,2006-A,30/1/2006,28.55,29.8,29.57,0.8423,0.77,0.1443,1
2006,1,29,2006-A,29/1/2006,29.13,30.01,29.7,0.9923,0.91,0.1443,1
2006,1,28,2006-A,28/1/2006,29.08,29.99,29.56,0.9687,0.87,0.1443,1
2006,1,27,2006-A,27/1/2006,29.03,29.97,29.55,0.9442,0.84,0.1443,1
2006,1,26,2006-A,26/1/2006,28.91,29.93,29.55,0.8868,0.79,0.1443,1
2006,1,25,2006-A,25/1/2006,28.75,29.85,29.41,0.8319,0.71,0.1443,1
2006,1,24,2006-A,24/1/2006,28.52,29.74,29.41,0.6994,0.6,0.1443,1
2006,1,23,2006-A,23/1/2006,28.17,29.44,29.34,0.6365,0.54,0.1443,1
2006,1,22,2006-A,22/1/2006,28.65,29.42,29.28,0.5632,0.54,0.1443,1
2006,1,21,2006-A,21/1/2006,28.63,29.79,29.33,0.8368,0.74,0.1443,1
2006,1,20,2006-A,20/1/2006,28.84,29.92,29.44,0.919,0.81,0.1443,1
2006,1,19,2006-A,19/1/2006,28.76,29.77,29.22,0.7645,0.66,0.1443,1
2006,1,18,2006-A,18/1/2006,28.65,29.17,29.08,0.3874,0.27,0.1443,1
2006,1,17,2006-A,17/1/2006,28.69,29.38,29.27,0.5897,0.44,0.1443,2
2006,1,16,2006-A,16/1/2006,28.45,29.26,29.22,0.5555,0.42,0.1443,2
2006,1,15,2006-A,15/1/2006,28.77,29.59,29.17,0.74,0.59,0.1443,2
2006,1,14,2006-A,14/1/2006,28.79,29.61,29.26,0.8319,0.61,0.1443,2
2006,1,13,2006-A,13/1/2006,28.81,29.74,29.5,0.9223,0.72,0.1443,2
2006,1,12,2006-A,12/1/2006,28.9,29.88,29.59,1.1116,0.87,0.1443,2
2006,1,11,2006-A,11/1/2006,28.77,30,29.75,1.2894,1.01,0.1443,2
2006,1,10,2006-A,10/1/2006,28.71,29.93,29.83,1.2003,0.91,0,1
2006,1,9,2006-A,9/1/2006,28.67,29.85,29.46,0.979,0.69,0,1
2006,1,8,2006-A,8/1/2006,28.58,29.87,29.49,1.0616,0.73,0,1
2006,1,7,2006-A,7/1/2006,28.55,29.82,29.41,0.9884,0.65,0,1
2006,1,6,2006-A,6/1/2006,28.41,29.63,29.16,0.7468,0.36,0,1
2006,1,5,2006-A,5/1/2006,28.51,29.1,29.03,0.5574,0.13,0,1
2006,1,4,2006-A,4/1/2006,28.52,29.15,29.07,0.6252,0.17,0,1
2006,1,3,2006-A,3/1/2006,28.23,29.06,28.91,0.51,0.2,0,1
2006,1,2,2006-A,2/1/2006,28.35,28.94,28.86,0.4958,0.19,0,1
2006,1,1,2006-A,1/1/2006,28.35,28.79,28.69,0.4919,0.06,0,1
2005,12,31,2005-L,31/12/2005,28.23,28.8,28.58,0.3848,0.02,0,1
2005,12,30,2005-L,30/12/2005,28.37,28.82,28.55,0.4103,0,0,1
2005,12,29,2005-L,29/12/2005,28.34,29.07,28.87,0.5955,0.12,0,1
2005,12,28,2005-L,28/12/2005,28.29,29.09,28.78,0.59,0.11,0,1
2005,12,27,2005-L,27/12/2005,28.19,29.06,28.75,0.6716,0.19,0,1
2005,12,26,2005-L,26/12/2005,27.77,29.03,28.89,0.7671,0.22,0,1
2005,12,25,2005-L,25/12/2005,28.13,29.18,28.63,0.58,0.05,0,1
2005,12,24,2005-L,24/12/2005,28.11,29.1,28.57,0.41,0,0,1
2005,12,23,2005-L,23/12/2005,27.76,29.03,28.48,0.4674,0,0,1
2005,12,22,2005-L,22/12/2005,27.9,29.16,28.62,0.6323,0.02,0,1
2005,12,21,2005-L,21/12/2005,28.03,29.15,28.68,0.7803,0.04,0,1
2005,12,20,2005-L,20/12/2005,28.06,29.18,28.94,0.8219,0.08,0,1
2005,12,19,2005-L,19/12/2005,28,29.4,28.99,0.9623,0.21,0,1
2005,12,18,2005-L,18/12/2005,28.01,29.58,28.9,0.9294,0.13,0,1
2005,12,17,2005-L,17/12/2005,28,29.3,28.91,0.8574,0.04,0,1
2005,12,16,2005-L,16/12/2005,28.37,29.2,28.72,0.8797,0.15,0,1
2005,12,15,2005-L,15/12/2005,28.34,29.3,28.89,1.11,0.3,0,1
2005,12,14,2005-L,14/12/2005,28.12,29.04,28.88,1.143,0.19,0,1
2005,12,13,2005-L,13/12/2005,28,29.22,29.02,1.2493,0.23,0,1
2005,12,12,2005-L,12/12/2005,28.23,29.17,28.8,1.112,0.16,0,1
2005,12,11,2005-L,11/12/2005,28.04,29.16,28.9,1.1773,0.14,0,1
2005,12,10,2005-L,10/12/2005,27.99,29.2,28.85,1.2033,0.26,0,1
2005,12,9,2005-L,9/12/2005,27.87,29.28,28.88,1.274,0.24,0,1
2005,12,8,2005-L,8/12/2005,27.87,29.14,28.81,1.186,0.14,0,1
2005,12,7,2005-L,7/12/2005,28,29.53,29.07,1.4813,0.47,0,1
2005,12,6,2005-L,6/12/2005,27.83,29.09,28.64,1.075,0,0,1
2005,12,5,2005-L,5/12/2005,27.89,29.17,28.7,1.1533,0.03,0,1
2005,12,4,2005-L,4/12/2005,27.87,28.79,28.46,0.9353,0,0,0
2005,12,3,2005-L,3/12/2005,27.83,28.97,28.43,0.91,0,0,0
2005,12,2,2005-L,2/12/2005,27.77,28.86,28.28,0.7583,0,0,0
2005,12,1,2005-L,1/12/2005,27.73,28.68,28.37,0.8233,0,0,0
2005,11,30,2005-K,30/11/2005,27.7,28.52,28.35,0.71,0,0,0
2005,11,29,2005-K,29/11/2005,27.62,28.56,27.94,0.4827,0,0,0
2005,11,28,2005-K,28/11/2005,27.26,28.73,28.41,0.7733,0,0,0
2005,11,27,2005-K,27/11/2005,27.11,28.35,27.87,0.574,0,0,0
2005,11,26,2005-K,26/11/2005,27.22,28.35,27.75,0.445,0,0,0
2005,11,25,2005-K,25/11/2005,27.27,28.21,27.88,0.5,0,0,0
2005,11,24,2005-K,24/11/2005,27.24,28.28,28.14,0.651,0,0,0
2005,11,23,2005-K,23/11/2005,27.35,28.34,27.95,0.6413,0,0,0
2005,11,22,2005-K,22/11/2005,27.3,28.37,27.91,0.6337,0,0,0
2005,11,21,2005-K,21/11/2005,27.38,28.37,27.93,0.606,0,0,0
2005,11,20,2005-K,20/11/2005,27.2,28.01,27.86,0.4533,0,0,0
2005,11,19,2005-K,19/11/2005,26.74,28.12,27.57,0.3373,0,0,0
2005,11,18,2005-K,18/11/2005,27.06,27.98,27.52,0.345,0,0,0
2005,11,17,2005-K,17/11/2005,26.95,28.1,27.7,0.488,0,0,0
